area,bedrooms,bathrooms,stories,parking,mainroad,guestroom,basement,hotwaterheating,airconditioning,prefarea,furnishingstatus,region,price
143,4,2,2,2,yes,no,yes,no,yes,no,unfurnished,Fiditi,186423
241,4,3,2,0,yes,yes,yes,yes,no,no,unfurnished,Ago-Amodu,195815
343,4,3,1,1,yes,yes,no,no,yes,yes,furnished,Iresa-Adu,206948
358,2,2,1,1,no,no,yes,yes,yes,no,furnished,Alabata,161245
168,5,1,2,0,yes,no,no,no,no,no,furnished,Okeho,190007
145,5,3,1,1,yes,no,no,yes,yes,yes,furnished,Lanlate,200271
250,2,3,2,1,no,yes,no,yes,no,yes,semi-furnished,Igboho,174092
179,5,3,1,0,no,yes,no,no,yes,yes,unfurnished,Jobele,191462
295,5,2,2,2,yes,no,yes,yes,no,yes,unfurnished,Akinmoorin,187574
322,3,2,2,0,yes,yes,no,no,no,no,unfurnished,Igangan,169704
129,1,3,1,1,no,no,no,no,no,yes,semi-furnished,Jobele,147793
108,3,1,2,3,yes,yes,yes,yes,no,yes,furnished,Igboho,197811
379,2,1,1,0,no,no,yes,yes,no,no,unfurnished,Iresa-Adu,129911
142,3,3,1,1,yes,no,no,yes,yes,no,furnished,Sepeteri,178656
184,5,2,1,0,yes,no,no,yes,yes,yes,semi-furnished,Ado-Awaye,190284
252,2,2,1,1,no,yes,yes,yes,yes,no,unfurnished,Ilora,160444
332,5,3,2,0,yes,yes,no,yes,yes,yes,semi-furnished,Kisi (Kishi),203857
392,1,2,2,2,no,no,yes,yes,yes,no,semi-furnished,Awe,161198
218,5,3,2,3,yes,no,no,yes,no,no,unfurnished,Ayete,205439
252,3,1,1,2,no,no,yes,yes,yes,no,semi-furnished,Ado-Awaye,174547
208,4,2,2,1,no,no,no,yes,yes,no,unfurnished,Fiditi,182983
178,5,3,2,2,no,yes,no,no,no,yes,unfurnished,Iseyin,187829
175,1,1,1,1,yes,no,no,no,no,no,unfurnished,Sepeteri,121888
119,4,3,2,2,yes,yes,yes,no,no,no,unfurnished,Lanlate,197756
139,2,3,1,3,yes,yes,no,yes,yes,no,furnished,Jobele,191159
394,1,2,2,3,no,yes,no,yes,yes,yes,furnished,Otu,173230
171,5,2,2,1,no,no,yes,yes,no,no,semi-furnished,Otu,191481
102,3,1,1,1,no,no,no,no,no,no,unfurnished,Igbo-Ora,139944
132,3,1,2,0,no,yes,yes,no,yes,yes,semi-furnished,Kisi (Kishi),171945
287,4,2,1,2,yes,no,yes,no,yes,no,unfurnished,Iseyin,172229
86,3,1,1,1,yes,no,yes,no,no,yes,semi-furnished,Saki,155522
199,4,1,1,3,no,yes,no,yes,no,no,semi-furnished,Iroko,167260
349,4,2,2,3,no,yes,yes,yes,yes,no,unfurnished,Eruwa,182268
198,1,1,1,3,no,no,yes,yes,yes,no,unfurnished,Otu,145092
141,2,3,2,3,no,yes,no,no,yes,no,unfurnished,Lanlate,164430
304,1,3,2,3,yes,no,yes,yes,no,yes,furnished,Awe,178156
185,1,3,2,2,yes,no,no,yes,yes,yes,furnished,Otu,174996
287,3,2,2,3,yes,no,yes,no,no,no,unfurnished,Oyo,175934
192,5,3,2,1,no,no,yes,yes,no,yes,furnished,Jobele,210233
82,3,1,1,2,no,no,no,yes,yes,yes,unfurnished,Tede,159561
131,5,1,2,2,yes,yes,no,no,yes,no,semi-furnished,Eruwa,193937
288,5,2,2,1,yes,yes,no,no,yes,yes,unfurnished,Ogbomosho,194756
174,5,1,2,0,yes,no,yes,yes,no,yes,semi-furnished,Iresa-Adu,189161
98,4,3,2,0,no,yes,no,yes,no,yes,furnished,Awe,191932
366,4,1,1,3,no,yes,no,yes,yes,yes,semi-furnished,Iroko,189971
339,1,3,2,0,no,yes,yes,yes,yes,yes,unfurnished,Fiditi,167177
177,5,2,1,3,no,yes,yes,no,no,yes,furnished,Okeho,199346
318,4,1,2,1,yes,yes,yes,yes,no,yes,unfurnished,Lanlate,179837
166,2,3,1,0,no,yes,no,no,no,no,furnished,Ilora,168963
274,4,2,1,1,yes,no,no,no,no,yes,semi-furnished,Igbo-Ora,173333
257,5,3,2,2,yes,yes,yes,no,no,no,unfurnished,Alabata,201641
370,5,2,1,3,no,yes,yes,yes,yes,no,furnished,Ogbomosho,216827
291,2,2,1,2,yes,no,yes,no,no,yes,semi-furnished,Ogbomosho,162756
113,4,3,1,1,yes,yes,no,yes,yes,yes,semi-furnished,Kisi (Kishi),201884
214,5,1,1,0,no,yes,yes,yes,yes,no,unfurnished,Ogbomosho,179713
268,1,3,1,3,no,yes,yes,yes,no,yes,unfurnished,Igangan,159177
112,5,3,2,2,no,yes,yes,no,no,no,semi-furnished,Iresa-Apa,201788
242,3,3,2,0,yes,yes,yes,no,yes,yes,furnished,Ayete,193308
100,5,1,1,3,yes,yes,yes,no,no,yes,furnished,Alabata,202072
354,3,2,1,1,yes,yes,yes,yes,yes,no,semi-furnished,Jobele,184295
179,3,2,2,3,yes,no,no,no,no,yes,semi-furnished,Tede,180724
216,2,2,2,2,no,no,yes,no,no,yes,unfurnished,Ado-Awaye,166602
313,3,1,2,3,no,yes,no,yes,no,no,furnished,Lanlate,178050
254,5,3,1,1,no,no,yes,no,yes,yes,semi-furnished,Igangan,207080
96,5,1,1,1,yes,yes,yes,yes,yes,yes,furnished,Igangan,206607
147,3,2,1,0,yes,no,yes,no,yes,yes,furnished,Ago-Amodu,171117
356,3,1,1,2,yes,yes,no,no,no,yes,unfurnished,Fiditi,170758
223,4,2,2,2,no,yes,no,yes,no,no,semi-furnished,Jobele,175239
81,4,2,2,2,no,yes,no,no,yes,no,furnished,Okeho,199920
310,3,2,2,2,yes,no,no,no,yes,yes,furnished,Iseyin,191392
261,1,3,2,1,yes,no,yes,no,no,no,unfurnished,Igbo-Ora,146281
195,3,2,1,0,no,yes,yes,no,yes,yes,semi-furnished,Sepeteri,173239
147,4,1,2,2,yes,yes,yes,no,no,yes,unfurnished,Ilora,174796
345,3,2,1,2,yes,yes,yes,yes,no,yes,furnished,Ilora,189536
355,3,3,1,1,yes,no,yes,no,yes,no,unfurnished,Ado-Awaye,173048
316,4,1,2,1,no,no,no,yes,no,no,semi-furnished,Iseyin,171094
96,3,2,1,1,yes,yes,no,no,yes,no,unfurnished,Awe,167712
114,2,2,2,1,no,yes,no,yes,yes,yes,semi-furnished,Alabata,171643
150,2,2,2,0,no,no,yes,no,no,no,semi-furnished,Ayete,146620
245,1,2,1,0,yes,no,no,yes,no,no,furnished,Iresa-Apa,147663
204,2,3,1,0,yes,yes,no,yes,yes,yes,furnished,Iseyin,173109
252,2,2,2,0,no,yes,no,no,yes,yes,semi-furnished,Ado-Awaye,165496
342,3,3,1,1,no,yes,yes,yes,no,no,furnished,Ilora,181604
304,2,3,1,0,yes,yes,yes,no,yes,no,semi-furnished,Kisi (Kishi),167928
309,2,3,2,2,no,yes,no,no,yes,no,semi-furnished,Sepeteri,164852
117,4,3,1,3,yes,no,yes,no,no,yes,semi-furnished,Okeho,187494
279,5,1,1,3,no,no,no,yes,yes,yes,semi-furnished,Ago-Amodu,198860
158,5,3,2,2,no,yes,yes,no,no,no,furnished,Awe,209554
380,3,1,2,3,yes,yes,no,yes,no,yes,furnished,Iresa-Adu,192014
175,3,2,2,1,no,no,yes,no,no,yes,semi-furnished,Iresa-Adu,163046
339,1,1,1,2,no,yes,yes,yes,no,yes,unfurnished,Igbo-Ora,138056
318,5,2,2,0,yes,yes,no,yes,yes,no,unfurnished,Igbeti,191456
327,1,2,2,2,yes,yes,yes,yes,no,no,unfurnished,Alabata,154129
374,3,1,2,3,yes,no,no,yes,no,yes,semi-furnished,Lalupon,178821
97,3,1,1,3,no,yes,no,no,yes,no,unfurnished,Lalupon,161764
121,4,3,1,3,no,yes,yes,yes,no,no,semi-furnished,Awe,186391
159,3,2,1,3,yes,yes,no,no,yes,no,unfurnished,Fiditi,181119
121,5,1,1,2,no,no,no,yes,no,yes,unfurnished,Lalupon,167393
109,5,3,1,2,no,no,no,no,yes,no,unfurnished,Eruwa,186225
338,2,3,1,3,no,no,yes,yes,yes,yes,semi-furnished,Iresa-Apa,175909
369,4,2,2,2,yes,yes,no,no,no,yes,furnished,Iresa-Adu,203117
138,2,3,2,1,no,yes,yes,no,yes,no,furnished,Ado-Awaye,188559
193,2,1,1,3,yes,no,no,no,no,no,furnished,Ibadan,153193
274,1,2,1,1,no,yes,yes,no,no,no,furnished,Awe,149333
159,4,2,2,3,no,yes,no,no,yes,no,semi-furnished,Oyo,181495
245,4,3,2,3,yes,yes,yes,yes,no,yes,furnished,Oyo,217362
169,5,2,1,0,no,no,no,no,yes,no,semi-furnished,Lalupon,174414
288,2,2,1,0,yes,yes,no,no,yes,yes,semi-furnished,Okeho,166194
207,5,2,1,3,yes,yes,yes,no,yes,yes,semi-furnished,Jobele,210496
127,2,1,2,2,yes,yes,no,no,no,yes,unfurnished,Igbeti,157772
346,4,3,1,1,no,no,no,yes,yes,yes,furnished,Kisi (Kishi),196787
395,3,3,1,2,yes,no,no,yes,yes,no,furnished,Sepeteri,197071
397,3,3,2,2,yes,no,no,yes,no,yes,unfurnished,Ago-Amodu,172769
253,4,2,1,1,yes,no,no,yes,yes,no,unfurnished,Kisi (Kishi),177460
139,5,2,2,2,yes,yes,no,yes,no,no,semi-furnished,Igbeti,199027
279,3,2,1,2,yes,no,yes,no,yes,yes,furnished,Ado-Awaye,190996
366,5,3,2,0,yes,no,yes,yes,yes,yes,semi-furnished,Oyo,210025
370,4,3,1,3,no,yes,no,yes,no,no,furnished,Saki,196440
114,4,3,1,1,no,no,no,yes,yes,no,semi-furnished,Iresa-Adu,192228
363,5,1,2,3,no,no,yes,no,yes,yes,unfurnished,Okeho,195488
213,1,1,2,2,yes,no,no,no,no,yes,semi-furnished,Sepeteri,147698
395,2,2,1,3,yes,yes,yes,yes,no,no,unfurnished,Lalupon,159150
186,4,3,1,1,no,no,yes,yes,no,yes,semi-furnished,Ayete,190853
388,5,1,1,0,yes,no,yes,no,yes,no,semi-furnished,Alabata,177393
137,1,1,1,0,yes,yes,no,yes,no,yes,unfurnished,Alabata,139827
150,4,1,2,0,no,no,no,yes,no,yes,furnished,Kisi (Kishi),177830
293,3,1,2,1,no,no,no,yes,yes,yes,unfurnished,Tede,170698
366,4,3,2,1,yes,yes,yes,no,no,no,unfurnished,Jobele,191385
251,3,2,2,2,yes,yes,no,no,no,yes,furnished,Iresa-Adu,192547
224,3,3,2,0,yes,no,yes,no,no,yes,furnished,Oyo,195918
376,4,3,1,3,no,yes,yes,yes,no,no,unfurnished,Lalupon,191876
330,1,3,2,1,yes,no,yes,no,no,no,semi-furnished,Kisi (Kishi),165625
329,2,2,2,2,yes,yes,no,yes,yes,yes,semi-furnished,Otu,185467
124,5,1,2,0,yes,no,no,no,no,no,furnished,Sepeteri,191929
288,2,1,2,0,no,yes,yes,yes,no,no,semi-furnished,Eruwa,155252
94,2,3,2,1,no,yes,yes,yes,no,yes,unfurnished,Sepeteri,157810
358,1,2,2,2,no,yes,no,yes,no,yes,furnished,Oyo,164460
262,5,1,2,3,no,no,no,yes,yes,no,unfurnished,Fiditi,192850
317,5,3,2,2,no,yes,no,yes,no,yes,furnished,Igbo-Ora,222764
257,2,1,1,0,yes,yes,no,no,no,no,semi-furnished,Awe,149323
275,2,1,2,3,no,yes,no,yes,no,no,unfurnished,Ado-Awaye,161690
383,1,1,1,1,no,no,yes,no,no,yes,furnished,Jobele,154950
106,5,2,2,0,yes,no,yes,yes,yes,no,furnished,Sepeteri,204329
89,2,2,2,3,yes,yes,no,yes,no,yes,furnished,Alabata,182982
186,5,1,2,0,yes,yes,no,no,no,yes,unfurnished,Iresa-Apa,187390
285,2,3,1,0,no,yes,no,no,no,yes,unfurnished,Ilora,159287
366,3,2,1,2,yes,yes,yes,no,yes,yes,furnished,Tede,182678
151,2,2,2,3,yes,yes,no,no,yes,yes,furnished,Oyo,193320
198,2,1,1,1,no,yes,yes,no,yes,yes,unfurnished,Otu,155554
130,2,2,2,2,yes,yes,no,no,no,yes,unfurnished,Sepeteri,155158
322,2,1,1,0,yes,yes,no,yes,yes,no,furnished,Lanlate,167126
296,2,3,1,3,no,yes,yes,yes,yes,yes,unfurnished,Ago-Amodu,181323
303,4,3,2,1,yes,no,yes,yes,no,no,furnished,Tede,199001
161,1,2,2,0,no,no,yes,no,no,yes,semi-furnished,Awe,144873
338,4,3,2,2,no,no,yes,no,no,no,unfurnished,Ago-Amodu,183255
204,2,1,2,3,no,yes,yes,no,no,yes,semi-furnished,Eruwa,165171
260,3,1,1,3,yes,no,yes,yes,no,yes,furnished,Fiditi,181856
323,4,1,1,2,yes,yes,yes,no,yes,yes,semi-furnished,Ago-Amodu,192061
207,3,2,1,0,no,yes,yes,yes,yes,no,semi-furnished,Ogbomosho,174229
215,2,1,2,2,yes,no,no,no,yes,no,furnished,Okeho,177080
150,5,1,2,3,no,yes,no,yes,no,no,furnished,Kisi (Kishi),202801
190,2,3,1,1,yes,no,no,yes,no,yes,furnished,Oyo,185793
177,3,3,2,1,no,yes,yes,no,yes,no,unfurnished,Ago-Amodu,180560
99,3,2,2,1,no,no,yes,no,no,no,unfurnished,Ado-Awaye,160644
125,1,3,2,2,yes,no,no,no,no,yes,furnished,Lalupon,165221
155,2,3,2,0,no,yes,yes,yes,yes,no,furnished,Lanlate,176004
244,2,3,2,2,yes,yes,yes,no,yes,no,unfurnished,Ibadan,173896
218,5,3,1,2,no,yes,yes,yes,no,no,furnished,Igangan,205681
224,5,2,2,3,yes,no,no,yes,no,no,unfurnished,Akinmoorin,194989
391,3,3,1,3,yes,yes,no,yes,no,no,unfurnished,Iresa-Apa,183008
216,3,3,1,3,yes,yes,yes,yes,yes,no,semi-furnished,Oyo,182112
170,2,2,1,3,yes,no,yes,yes,yes,no,unfurnished,Kisi (Kishi),156809
259,2,2,1,2,no,no,yes,yes,yes,no,furnished,Alabata,170468
358,3,3,2,0,no,no,no,no,yes,no,unfurnished,Iroko,169045
387,1,2,2,0,no,no,no,no,no,no,furnished,Igboho,148440
307,5,2,1,1,no,yes,yes,no,no,no,semi-furnished,Tede,197119
80,1,2,2,1,no,no,yes,yes,yes,no,furnished,Iseyin,168140
326,4,1,2,0,yes,yes,no,no,yes,yes,furnished,Ilora,196836
161,3,2,2,2,no,no,yes,no,no,yes,semi-furnished,Tede,176627
195,5,2,2,2,no,no,no,yes,yes,no,unfurnished,Iseyin,181037
204,2,1,2,1,no,yes,no,no,no,yes,semi-furnished,Awe,155568
163,2,1,1,3,no,no,no,no,yes,yes,furnished,Sepeteri,173807
143,1,2,1,0,no,yes,yes,yes,yes,no,unfurnished,Otu,153353
268,5,3,2,3,no,yes,yes,no,no,no,semi-furnished,Iroko,205397
180,1,3,1,0,no,yes,yes,no,no,no,unfurnished,Jobele,145529
352,4,2,1,1,yes,yes,no,no,yes,yes,unfurnished,Awe,172009
230,2,1,2,2,yes,no,yes,no,no,yes,semi-furnished,Alabata,164078
263,2,2,1,1,yes,yes,yes,yes,no,yes,unfurnished,Lanlate,167344
94,3,1,2,3,no,yes,no,no,no,no,furnished,Eruwa,181116
347,1,2,2,0,no,no,no,yes,yes,yes,unfurnished,Ogbomosho,144251
130,3,1,2,0,no,no,yes,yes,no,yes,furnished,Erunmu,167910
83,2,1,2,2,yes,yes,no,yes,yes,no,unfurnished,Ago-Amodu,168069
244,2,3,1,2,yes,no,no,no,no,no,unfurnished,Erunmu,159546
107,1,1,1,3,no,no,no,yes,no,yes,semi-furnished,Erunmu,139082
342,3,1,2,3,yes,no,yes,yes,no,yes,furnished,Eruwa,192640
202,3,3,2,0,yes,yes,no,no,no,yes,unfurnished,Iresa-Adu,178235
317,3,1,2,0,no,no,yes,yes,yes,yes,furnished,Iresa-Adu,183307
205,1,1,1,0,no,yes,no,no,no,no,furnished,Okeho,143316
86,5,1,1,2,no,no,no,yes,yes,yes,furnished,Tede,201502
85,3,1,1,3,no,no,no,yes,no,no,unfurnished,Kisi (Kishi),147240
206,3,2,2,2,yes,no,no,yes,yes,no,unfurnished,Ago-Amodu,171584
289,3,1,1,1,yes,no,no,yes,no,yes,unfurnished,Eruwa,165248
183,5,2,1,0,no,yes,no,yes,yes,yes,semi-furnished,Eruwa,196041
295,2,2,1,3,yes,no,yes,no,no,no,furnished,Igbo-Ora,172101
354,1,3,1,3,no,yes,yes,no,no,yes,furnished,Oyo,177837
323,1,1,2,2,yes,no,yes,yes,no,yes,unfurnished,Tede,156699
298,5,3,1,0,yes,no,yes,no,no,yes,semi-furnished,Ayete,190946
381,2,2,1,3,no,yes,yes,no,no,yes,unfurnished,Igbeti,162004
211,5,2,2,2,yes,yes,yes,yes,yes,no,unfurnished,Iresa-Adu,200946
264,5,3,1,2,yes,no,no,yes,yes,no,semi-furnished,Igbeti,200468
345,3,3,2,2,yes,no,yes,no,no,no,furnished,Iresa-Apa,186819
279,5,3,1,2,no,no,no,yes,yes,no,unfurnished,Ayete,194710
105,4,2,2,0,yes,no,no,no,yes,no,unfurnished,Iresa-Apa,170780
220,4,1,1,2,yes,yes,yes,yes,no,yes,furnished,Iresa-Adu,194094
337,4,1,1,2,no,yes,no,yes,yes,yes,unfurnished,Igboho,163919
258,5,1,2,1,yes,no,no,yes,yes,yes,furnished,Lanlate,205328
218,2,1,1,0,no,yes,yes,no,no,yes,semi-furnished,Ado-Awaye,159513
269,4,1,2,1,yes,yes,yes,no,yes,no,semi-furnished,Oyo,184965
376,1,3,1,1,no,no,no,yes,no,no,semi-furnished,Lalupon,151235
391,1,1,2,1,no,no,no,yes,yes,no,unfurnished,Igangan,148706
118,1,1,1,3,yes,yes,yes,no,no,no,furnished,Iresa-Adu,152257
302,5,2,1,2,yes,yes,no,no,no,yes,unfurnished,Tede,187648
95,2,3,2,3,no,no,no,no,yes,no,unfurnished,Ibadan,161319
346,3,2,2,3,no,yes,no,yes,yes,no,semi-furnished,Iroko,177943
179,5,1,1,0,no,no,yes,yes,yes,yes,furnished,Igboho,181741
158,2,2,1,3,yes,yes,no,yes,yes,no,semi-furnished,Oyo,164609
163,4,2,2,2,yes,yes,no,yes,yes,yes,unfurnished,Ilora,191608
325,3,3,2,3,no,yes,no,no,no,no,semi-furnished,Jobele,191337
365,2,3,1,2,yes,no,yes,no,no,no,semi-furnished,Igbeti,176672
370,3,2,2,0,yes,no,no,no,no,yes,furnished,Iseyin,185808
172,3,1,1,3,no,yes,yes,yes,yes,yes,semi-furnished,Saki,184685
325,1,1,1,1,no,no,yes,yes,yes,yes,furnished,Saki,147428
197,2,3,2,1,no,no,no,yes,yes,no,unfurnished,Ado-Awaye,169757
232,3,1,1,1,yes,yes,no,yes,no,yes,semi-furnished,Otu,164537
255,3,1,1,0,yes,yes,no,yes,no,yes,semi-furnished,Jobele,158773
380,2,3,2,2,yes,yes,yes,no,no,no,furnished,Eruwa,189853
151,3,2,2,3,yes,yes,no,no,yes,no,semi-furnished,Ogbomosho,187491
377,5,1,1,0,yes,yes,yes,yes,no,no,furnished,Erunmu,187876
113,2,2,1,2,yes,no,yes,yes,no,yes,semi-furnished,Fiditi,163607
278,3,1,1,2,yes,no,no,yes,yes,yes,furnished,Otu,171041
241,3,3,2,3,no,yes,yes,no,no,yes,semi-furnished,Ayete,185648
215,5,3,2,1,no,yes,no,no,no,no,unfurnished,Igangan,193912
283,4,1,1,0,yes,no,yes,no,yes,no,semi-furnished,Kisi (Kishi),172930
135,5,3,2,0,no,no,no,no,yes,no,semi-furnished,Otu,196431
342,5,3,1,1,yes,no,yes,yes,no,no,semi-furnished,Igbeti,195326
120,5,1,2,2,no,yes,yes,yes,no,no,semi-furnished,Ayete,195965
218,2,3,1,1,yes,yes,no,yes,no,yes,furnished,Akinmoorin,173800
156,2,2,2,3,no,yes,yes,yes,yes,yes,furnished,Awe,186289
172,5,2,1,1,yes,yes,yes,yes,no,no,furnished,Jobele,197225
195,5,1,1,2,no,no,no,no,yes,yes,unfurnished,Igangan,166481
350,4,2,1,2,no,yes,yes,no,yes,no,semi-furnished,Ogbomosho,182450
190,2,3,1,3,no,no,no,yes,yes,yes,furnished,Ado-Awaye,174548
351,1,3,1,2,yes,yes,no,yes,yes,no,semi-furnished,Ayete,173246
98,5,1,1,3,no,yes,no,no,yes,yes,furnished,Iresa-Adu,198388
380,3,2,1,0,yes,yes,yes,no,yes,yes,unfurnished,Erunmu,169939
184,2,1,1,0,no,no,yes,yes,no,no,unfurnished,Igboho,140712
381,5,2,2,0,yes,yes,yes,no,no,no,unfurnished,Iseyin,184006
375,3,1,2,0,yes,no,no,yes,yes,no,semi-furnished,Ayete,175318
309,3,3,2,2,yes,no,no,no,yes,no,semi-furnished,Iroko,191280
230,4,2,1,1,yes,no,no,no,no,yes,semi-furnished,Jobele,177364
153,4,3,1,2,yes,yes,no,yes,no,no,semi-furnished,Igbeti,198418
95,4,3,1,3,yes,yes,no,no,yes,yes,semi-furnished,Okeho,190222
316,1,2,1,2,no,yes,no,no,yes,no,semi-furnished,Akinmoorin,154966
119,5,2,2,1,yes,no,yes,no,no,no,furnished,Igboho,194010
112,5,2,2,1,no,yes,yes,yes,yes,yes,semi-furnished,Igbo-Ora,209837
210,1,2,2,1,no,no,yes,no,yes,no,furnished,Ilora,152497
137,3,2,2,3,yes,yes,no,no,no,no,furnished,Ago-Amodu,194085
359,2,3,1,1,no,yes,yes,yes,no,yes,unfurnished,Ado-Awaye,166535
349,2,2,1,3,no,no,yes,yes,yes,yes,furnished,Saki,185648
269,5,1,2,0,no,no,yes,no,no,no,semi-furnished,Ilora,181766
384,3,3,1,1,yes,no,no,yes,yes,no,furnished,Tede,197187
389,4,2,2,3,yes,no,no,no,no,no,furnished,Akinmoorin,187550
152,5,1,1,0,no,no,no,no,yes,no,unfurnished,Oyo,176554
368,2,2,1,1,yes,no,no,yes,no,yes,unfurnished,Erunmu,164308
395,2,2,2,1,no,yes,no,yes,no,no,unfurnished,Ado-Awaye,160609
203,3,2,1,0,yes,yes,yes,no,yes,yes,furnished,Jobele,182242
385,5,3,1,3,no,no,no,no,no,yes,semi-furnished,Kisi (Kishi),200414
116,3,1,1,1,yes,yes,no,yes,no,no,semi-furnished,Kisi (Kishi),161038
386,3,3,2,1,no,yes,no,yes,no,no,semi-furnished,Ago-Amodu,174374
86,4,3,2,3,yes,no,no,yes,yes,no,furnished,Ayete,201108
387,2,3,1,3,yes,yes,yes,no,yes,yes,furnished,Igbeti,192714
191,1,1,2,2,no,yes,yes,yes,yes,yes,semi-furnished,Igangan,149128
120,4,1,2,0,yes,no,yes,yes,no,no,furnished,Akinmoorin,190458
89,1,1,1,0,yes,yes,yes,yes,yes,no,furnished,Igbeti,161150
340,5,3,1,0,yes,yes,no,no,no,no,unfurnished,Sepeteri,180491
216,2,3,1,2,no,no,yes,yes,no,no,semi-furnished,Lalupon,158868
372,2,2,2,2,no,no,yes,no,yes,yes,unfurnished,Iseyin,152216
265,2,3,2,0,no,no,no,no,yes,yes,unfurnished,Igbo-Ora,157840
102,3,3,2,0,yes,yes,yes,yes,yes,yes,unfurnished,Ogbomosho,191415
106,5,1,2,3,yes,no,no,yes,no,no,unfurnished,Iresa-Adu,176283
364,1,2,1,1,yes,yes,yes,yes,yes,no,furnished,Lalupon,169849
191,5,1,1,3,no,yes,yes,no,yes,no,unfurnished,Awe,176301
200,1,2,2,3,yes,yes,no,yes,yes,yes,unfurnished,Ibadan,157852
137,4,3,2,0,no,no,yes,yes,no,no,unfurnished,Ayete,178725
106,2,1,1,3,yes,no,no,yes,no,no,semi-furnished,Kisi (Kishi),159686
394,5,1,2,0,no,no,no,no,yes,no,semi-furnished,Iseyin,185628
83,5,2,2,0,yes,yes,yes,no,yes,yes,furnished,Oyo,208518
141,5,1,2,2,yes,yes,yes,no,yes,yes,semi-furnished,Ilora,204293
278,5,2,1,3,no,no,yes,yes,yes,yes,furnished,Iseyin,209911
111,5,2,1,1,yes,yes,yes,no,no,no,semi-furnished,Oyo,183261
121,4,3,1,2,no,no,no,yes,no,no,semi-furnished,Lanlate,188553
110,2,2,2,1,yes,no,yes,no,no,yes,furnished,Lanlate,172406
302,5,3,2,0,yes,yes,no,yes,yes,yes,unfurnished,Ibadan,209878
97,4,3,2,2,yes,yes,no,no,yes,yes,semi-furnished,Akinmoorin,206192
169,4,2,2,2,yes,no,no,yes,no,yes,unfurnished,Kisi (Kishi),173392
274,5,2,2,3,no,no,no,yes,no,yes,unfurnished,Iresa-Apa,193944
350,5,1,2,3,no,yes,yes,no,no,no,unfurnished,Lanlate,182234
200,3,3,2,2,no,yes,no,yes,yes,yes,unfurnished,Jobele,174319
392,4,2,2,2,yes,no,no,yes,yes,yes,semi-furnished,Iroko,195677
266,2,2,1,3,yes,yes,no,no,yes,no,unfurnished,Igboho,170932
341,1,2,2,1,no,no,no,no,yes,no,semi-furnished,Igbeti,158512
132,3,2,2,2,no,yes,no,yes,yes,yes,semi-furnished,Igbeti,180411
196,3,1,2,2,no,yes,no,yes,no,yes,furnished,Saki,184821
128,3,2,1,1,yes,yes,no,no,yes,no,semi-furnished,Fiditi,182229
257,5,3,2,0,yes,no,no,no,yes,no,furnished,Igbeti,200944
382,3,1,2,0,no,yes,no,no,yes,yes,unfurnished,Iresa-Apa,163847
379,2,1,2,1,no,yes,yes,yes,yes,yes,furnished,Igboho,174271
106,1,3,1,3,no,yes,no,yes,no,no,furnished,Iresa-Adu,160126
372,3,1,2,3,yes,no,no,no,no,yes,semi-furnished,Ibadan,177698
137,5,1,2,2,yes,no,no,no,no,no,semi-furnished,Iresa-Apa,186536
150,1,1,2,2,no,no,no,no,yes,yes,unfurnished,Tede,140075
342,5,1,1,3,yes,no,yes,no,no,yes,semi-furnished,Erunmu,198877
146,3,2,1,2,yes,yes,yes,no,no,yes,unfurnished,Tede,161785
343,1,1,2,2,no,no,yes,no,no,no,semi-furnished,Fiditi,146750
150,3,2,2,2,yes,yes,no,no,no,no,unfurnished,Jobele,178058
296,3,1,1,2,yes,yes,no,yes,yes,yes,furnished,Saki,178141
338,2,2,2,1,no,yes,no,yes,yes,yes,semi-furnished,Lanlate,171581
123,2,1,1,3,no,no,no,yes,yes,yes,unfurnished,Ibadan,158970
182,4,1,2,3,no,yes,yes,yes,no,no,semi-furnished,Lalupon,179327
214,4,3,2,2,yes,yes,no,yes,no,no,semi-furnished,Igboho,187865
205,4,3,1,1,no,yes,yes,yes,yes,yes,furnished,Iresa-Apa,205121
88,5,2,2,1,no,no,no,no,no,yes,unfurnished,Okeho,185045
368,2,1,2,0,yes,no,yes,no,yes,no,unfurnished,Awe,147947
118,2,3,2,3,no,no,yes,yes,yes,no,furnished,Saki,191788
375,5,1,2,2,no,no,yes,no,no,no,unfurnished,Iresa-Apa,169864
306,1,1,2,3,no,no,yes,yes,no,no,semi-furnished,Sepeteri,152020
102,4,1,2,0,yes,no,yes,yes,yes,yes,unfurnished,Awe,182298
393,4,1,1,2,no,yes,yes,no,no,no,unfurnished,Saki,170859
320,1,2,1,0,yes,no,yes,no,no,no,unfurnished,Akinmoorin,144542
310,1,2,2,2,yes,yes,no,no,yes,yes,furnished,Oyo,172210
139,4,3,2,3,yes,yes,yes,no,no,yes,semi-furnished,Alabata,207171
399,1,1,2,3,no,yes,yes,no,yes,yes,unfurnished,Otu,155588
287,5,2,2,0,no,yes,yes,yes,yes,yes,unfurnished,Igboho,191751
314,1,1,2,2,yes,yes,no,yes,yes,no,furnished,Otu,157198
188,2,2,2,0,no,no,yes,yes,yes,yes,furnished,Iresa-Adu,169063
81,4,2,2,0,yes,no,no,no,no,yes,semi-furnished,Iresa-Apa,173145
186,4,1,2,1,yes,yes,yes,no,yes,no,semi-furnished,Saki,182776
339,5,1,2,3,yes,yes,no,no,no,yes,furnished,Igangan,205733
